# started on Wed Sep  2 02:35:37 2026

183226260,,cycles:u,36968933,100.00,,
861687965,,instructions:u,36968933,100.00,,
128745041,,branches:u,36968933,100.00,,
352742,,branch-misses:u,36968933,100.00,,
8204,,cache-misses:u,36968933,100.00,,
