# started on Wed Sep  2 02:35:44 2026

184103562,,cycles:u,37117731,100.00,,
861687607,,instructions:u,37117731,100.00,,
128744923,,branches:u,37117731,100.00,,
348792,,branch-misses:u,37117731,100.00,,
8191,,cache-misses:u,37117731,100.00,,
