# started on Wed Sep  2 02:35:23 2026

183405545,,cycles:u,37127799,100.00,,
861687802,,instructions:u,37127799,100.00,,
128744992,,branches:u,37127799,100.00,,
352486,,branch-misses:u,37127799,100.00,,
8264,,cache-misses:u,37127799,100.00,,
