# started on Wed Sep  2 02:35:41 2026

17098681980,,cycles:u,3438603223,100.00,,
66518989458,,instructions:u,3438603223,100.00,,
11523617818,,branches:u,3438603223,100.00,,
50997395,,branch-misses:u,3438603223,100.00,,
14772,,cache-misses:u,3438603223,100.00,,
