# started on Wed Sep  2 02:35:30 2026

183775772,,cycles:u,37109245,100.00,,
861687521,,instructions:u,37109245,100.00,,
128744898,,branches:u,37109245,100.00,,
348898,,branch-misses:u,37109245,100.00,,
8207,,cache-misses:u,37109245,100.00,,
