[Z3xZ3xZ3xZ5] |G|=135 |Aut|=44928  order=true j=22 par-ply=10 cap=700000000
  [  15s] nodes=18910 memo=15942 rss=64MB
  [16065s] nodes=20366385 memo=18664735 rss=670MB
  [16080s] nodes=20385167 memo=18682202 rss=670MB
  [16095s] nodes=20404116 memo=18699668 rss=670MB
  [16110s] nodes=20422666 memo=18716998 rss=670MB
  [16125s] nodes=20441492 memo=18734585 rss=670MB
  [16140s] nodes=20460162 memo=18751993 rss=670MB
  [16155s] nodes=20478146 memo=18768767 rss=670MB
  [16170s] nodes=20496531 memo=18785982 rss=670MB
  [16185s] nodes=20514386 memo=18802672 rss=670MB
  [16200s] nodes=20532530 memo=18818952 rss=670MB
  [16215s] nodes=20550458 memo=18835080 rss=670MB
  [16230s] nodes=20568132 memo=18850951 rss=670MB
  [16245s] nodes=20585501 memo=18866970 rss=670MB
  [16260s] nodes=20603132 memo=18883309 rss=670MB
  [16275s] nodes=20620774 memo=18899689 rss=670MB
  [16290s] nodes=20638476 memo=18916145 rss=670MB
  [16305s] nodes=20655344 memo=18931886 rss=670MB
  [16320s] nodes=20673046 memo=18948361 rss=670MB
  [16335s] nodes=20690001 memo=18964137 rss=670MB
  [16350s] nodes=20707627 memo=18980110 rss=670MB
  [16365s] nodes=20725062 memo=18995600 rss=670MB
  [16380s] nodes=20742904 memo=19011454 rss=670MB
  [16395s] nodes=20760529 memo=19027012 rss=670MB
  [16410s] nodes=20777190 memo=19041735 rss=670MB
  [16425s] nodes=20795559 memo=19057918 rss=670MB
  [16440s] nodes=20813420 memo=19073850 rss=670MB
  [16455s] nodes=20831082 memo=19089601 rss=670MB
  [16470s] nodes=20849841 memo=19106048 rss=670MB
  [16485s] nodes=20868937 memo=19123039 rss=670MB
  [16500s] nodes=20887147 memo=19139499 rss=670MB
  [16515s] nodes=20905434 memo=19155976 rss=670MB
  [16530s] nodes=20923623 memo=19172220 rss=670MB
  [16545s] nodes=20942115 memo=19188845 rss=670MB
  [16560s] nodes=20960826 memo=19205686 rss=670MB
  [16575s] nodes=20979625 memo=19222584 rss=670MB
  [16590s] nodes=20997378 memo=19238539 rss=670MB
  [16605s] nodes=21014916 memo=19254364 rss=670MB
  [16620s] nodes=21033177 memo=19270635 rss=670MB
  [16635s] nodes=21051447 memo=19287032 rss=670MB
  [16650s] nodes=21069763 memo=19303521 rss=670MB
  [16665s] nodes=21087908 memo=19319802 rss=670MB
  [16680s] nodes=21106651 memo=19336551 rss=670MB
  [16695s] nodes=21124762 memo=19352873 rss=670MB
  [16710s] nodes=21142687 memo=19368963 rss=670MB
  [16725s] nodes=21161202 memo=19385388 rss=670MB
  [16740s] nodes=21179948 memo=19402269 rss=670MB
  [16755s] nodes=21198695 memo=19419020 rss=670MB
  [16770s] nodes=21217376 memo=19435776 rss=670MB
  [16785s] nodes=21235532 memo=19452024 rss=670MB
  [16800s] nodes=21253299 memo=19467921 rss=670MB
  [16815s] nodes=21271069 memo=19483805 rss=670MB
  [16830s] nodes=21288402 memo=19499405 rss=670MB
  [16845s] nodes=21305553 memo=19514875 rss=670MB
  [16860s] nodes=21322985 memo=19530577 rss=670MB
  [16875s] nodes=21340589 memo=19546406 rss=670MB
  [16890s] nodes=21358551 memo=19562539 rss=670MB
  [16905s] nodes=21376262 memo=19578429 rss=670MB
  [16920s] nodes=21393354 memo=19593758 rss=670MB
  [16935s] nodes=21410830 memo=19609493 rss=670MB
  [16950s] nodes=21428527 memo=19625342 rss=670MB
  [16965s] nodes=21446151 memo=19641120 rss=670MB
  [16980s] nodes=21464434 memo=19657360 rss=670MB
  [16995s] nodes=21482670 memo=19673705 rss=670MB
  [17010s] nodes=21500377 memo=19689534 rss=670MB
  [17025s] nodes=21518228 memo=19705436 rss=670MB
  [17040s] nodes=21535906 memo=19721360 rss=670MB
  [17055s] nodes=21554046 memo=19737545 rss=670MB
  [17070s] nodes=21572606 memo=19754163 rss=670MB
  [17085s] nodes=21590597 memo=19770247 rss=670MB
  [17100s] nodes=21608680 memo=19786430 rss=670MB
  [17115s] nodes=21626391 memo=19802392 rss=670MB
  [17130s] nodes=21644014 memo=19818166 rss=670MB
  [17145s] nodes=21661147 memo=19833492 rss=670MB
  [17160s] nodes=21678211 memo=19848880 rss=670MB
  [17175s] nodes=21695839 memo=19864755 rss=670MB
  [17190s] nodes=21713209 memo=19880394 rss=670MB
  [17205s] nodes=21730637 memo=19896044 rss=670MB
  [17220s] nodes=21747970 memo=19911627 rss=670MB
  [17235s] nodes=21765538 memo=19927468 rss=670MB
  [17250s] nodes=21783806 memo=19943710 rss=670MB
  [17265s] nodes=21804342 memo=19961806 rss=670MB
  [17280s] nodes=21823705 memo=19979088 rss=670MB
  [17295s] nodes=21843439 memo=19996430 rss=670MB
  [17310s] nodes=21863289 memo=20014195 rss=670MB
  [17325s] nodes=21883495 memo=20032252 rss=670MB
  [17340s] nodes=21903769 memo=20049886 rss=670MB
  [17355s] nodes=21924075 memo=20067880 rss=670MB
  [17370s] nodes=21944501 memo=20085902 rss=670MB
  [17385s] nodes=21965657 memo=20105185 rss=670MB
  [17400s] nodes=21986368 memo=20124385 rss=670MB
  [17415s] nodes=22007695 memo=20144106 rss=670MB
  [17430s] nodes=22028212 memo=20163094 rss=670MB
  [17445s] nodes=22048185 memo=20181625 rss=670MB
  [17460s] nodes=22068105 memo=20200157 rss=670MB
  [17475s] nodes=22088140 memo=20218785 rss=670MB
  [17490s] nodes=22108287 memo=20237449 rss=670MB
  [17505s] nodes=22128852 memo=20256396 rss=670MB
  [17520s] nodes=22148493 memo=20274698 rss=670MB
  [17535s] nodes=22168175 memo=20293085 rss=670MB
  [17550s] nodes=22188723 memo=20312261 rss=670MB
  [17565s] nodes=22209051 memo=20331151 rss=670MB
  [17580s] nodes=22229140 memo=20349842 rss=670MB
  [17595s] nodes=22249710 memo=20368959 rss=670MB
  [17610s] nodes=22269650 memo=20387517 rss=670MB
  [17625s] nodes=22289682 memo=20406144 rss=670MB
  [17640s] nodes=22310213 memo=20425161 rss=670MB
  [17655s] nodes=22330631 memo=20444047 rss=670MB
  [17670s] nodes=22352265 memo=20464041 rss=670MB
  [17685s] nodes=22373329 memo=20483690 rss=670MB
  [17700s] nodes=22393173 memo=20502154 rss=670MB
  [17715s] nodes=22413893 memo=20521393 rss=670MB
  [17730s] nodes=22433537 memo=20539608 rss=670MB
  [17745s] nodes=22453013 memo=20557591 rss=670MB
  [17760s] nodes=22472558 memo=20575769 rss=670MB
  [17775s] nodes=22492122 memo=20594060 rss=670MB
  [17790s] nodes=22511538 memo=20612159 rss=670MB
  [17805s] nodes=22531594 memo=20630959 rss=670MB
  [17820s] nodes=22551056 memo=20649064 rss=670MB
  [17835s] nodes=22571536 memo=20667860 rss=670MB
  [17850s] nodes=22592313 memo=20687045 rss=670MB
  [17865s] nodes=22612863 memo=20706006 rss=670MB
  [17880s] nodes=22633757 memo=20725356 rss=670MB
  [17895s] nodes=22653873 memo=20744015 rss=670MB
  [17910s] nodes=22675622 memo=20764423 rss=670MB
  [17925s] nodes=22696266 memo=20783110 rss=670MB
  [17940s] nodes=22716757 memo=20801523 rss=670MB
  [17955s] nodes=22737177 memo=20820445 rss=670MB
  [17970s] nodes=22757219 memo=20838872 rss=670MB
  [17985s] nodes=22777748 memo=20857801 rss=670MB
  [18000s] nodes=22797712 memo=20876307 rss=670MB
  [18015s] nodes=22818085 memo=20895353 rss=670MB
  [18030s] nodes=22838233 memo=20914283 rss=670MB
  [18045s] nodes=22858854 memo=20933582 rss=670MB
  [18060s] nodes=22879150 memo=20952697 rss=670MB
  [18075s] nodes=22899943 memo=20972138 rss=670MB
  [18090s] nodes=22920931 memo=20991849 rss=670MB
  [18105s] nodes=22941166 memo=21011334 rss=670MB
  [18120s] nodes=22962282 memo=21031777 rss=670MB
  [18135s] nodes=22982506 memo=21051439 rss=670MB
  [18150s] nodes=23003270 memo=21071689 rss=670MB
  [18165s] nodes=23023983 memo=21091763 rss=670MB
  [18180s] nodes=23044964 memo=21111947 rss=670MB
  [18195s] nodes=23064967 memo=21131421 rss=670MB
  [18210s] nodes=23085426 memo=21151269 rss=670MB
  [18225s] nodes=23105947 memo=21171057 rss=670MB
  [18240s] nodes=23125866 memo=21190452 rss=670MB
  [18255s] nodes=23146296 memo=21210135 rss=670MB
  [18270s] nodes=23165447 memo=21228777 rss=670MB
  [18285s] nodes=23185815 memo=21248530 rss=670MB
  [18300s] nodes=23206769 memo=21268542 rss=670MB
  [18315s] nodes=23227301 memo=21288231 rss=670MB
  [18330s] nodes=23247614 memo=21307861 rss=670MB
  [18345s] nodes=23268424 memo=21327919 rss=670MB
  [18360s] nodes=23288519 memo=21347372 rss=670MB
  [18375s] nodes=23308748 memo=21366891 rss=670MB
  [18390s] nodes=23328860 memo=21386333 rss=670MB
  [18405s] nodes=23348639 memo=21405455 rss=670MB
  [18420s] nodes=23369128 memo=21425295 rss=670MB
  [18435s] nodes=23389016 memo=21444529 rss=670MB
  [18450s] nodes=23409559 memo=21464429 rss=670MB
  [18465s] nodes=23430529 memo=21484440 rss=670MB
  [18480s] nodes=23450902 memo=21504016 rss=670MB
  [18495s] nodes=23471053 memo=21523375 rss=670MB
  [18510s] nodes=23490874 memo=21542518 rss=670MB
  [18525s] nodes=23511240 memo=21562125 rss=670MB
  [18540s] nodes=23530643 memo=21580842 rss=670MB
  [18555s] nodes=23550495 memo=21600030 rss=670MB
  [18570s] nodes=23570297 memo=21619177 rss=670MB
  [18585s] nodes=23590130 memo=21638417 rss=670MB
  [18600s] nodes=23611417 memo=21658796 rss=670MB
  [18615s] nodes=23632116 memo=21678771 rss=669MB
  [18630s] nodes=23652242 memo=21698268 rss=669MB
  [18645s] nodes=23671867 memo=21717251 rss=669MB
  [18660s] nodes=23691110 memo=21735936 rss=669MB
  [18675s] nodes=23711080 memo=21755225 rss=669MB
  [18690s] nodes=23731239 memo=21774691 rss=669MB
  [18705s] nodes=23752236 memo=21795062 rss=669MB
  [18720s] nodes=23773448 memo=21815701 rss=669MB
  [18735s] nodes=23793902 memo=21835343 rss=669MB
  [18750s] nodes=23814793 memo=21855601 rss=669MB
  [18765s] nodes=23835200 memo=21874882 rss=669MB
  [18780s] nodes=23856113 memo=21894094 rss=669MB
  [18795s] nodes=23876533 memo=21913103 rss=669MB
  [18810s] nodes=23897287 memo=21932603 rss=669MB
  [18825s] nodes=23918396 memo=21952868 rss=669MB
  [18840s] nodes=23939464 memo=21973096 rss=669MB
  [18855s] nodes=23960688 memo=21993424 rss=669MB
  [18870s] nodes=23981882 memo=22013722 rss=669MB
  [18885s] nodes=24002440 memo=22033572 rss=669MB
  [18900s] nodes=24023581 memo=22053802 rss=669MB
  [18915s] nodes=24044631 memo=22073946 rss=669MB
  [18930s] nodes=24064607 memo=22093147 rss=669MB
  [18945s] nodes=24085915 memo=22113585 rss=669MB
  [18960s] nodes=24106875 memo=22133698 rss=669MB
  [18975s] nodes=24127729 memo=22153822 rss=669MB
  [18990s] nodes=24148060 memo=22173413 rss=669MB
  [19005s] nodes=24168629 memo=22193125 rss=669MB
  [19020s] nodes=24188330 memo=22212209 rss=669MB
  [19035s] nodes=24208579 memo=22231878 rss=669MB
  [19050s] nodes=24228422 memo=22251187 rss=669MB
  [19065s] nodes=24248084 memo=22270297 rss=669MB
  [19080s] nodes=24267853 memo=22289438 rss=669MB
  [19095s] nodes=24287437 memo=22308425 rss=669MB
  [19110s] nodes=24307695 memo=22328064 rss=669MB
  [19125s] nodes=24328434 memo=22348042 rss=669MB
  [19140s] nodes=24348878 memo=22367654 rss=669MB
  [19155s] nodes=24369480 memo=22387579 rss=669MB
  [19170s] nodes=24388949 memo=22406440 rss=669MB
  [19185s] nodes=24408995 memo=22425874 rss=669MB
  [19200s] nodes=24428974 memo=22445239 rss=669MB
  [19215s] nodes=24448389 memo=22464161 rss=669MB
  [19230s] nodes=24467270 memo=22482406 rss=669MB
  [19245s] nodes=24486824 memo=22501440 rss=669MB
  [19260s] nodes=24506932 memo=22520869 rss=669MB
  [19275s] nodes=24526642 memo=22539944 rss=669MB
  [19290s] nodes=24547078 memo=22559821 rss=669MB
  [19305s] nodes=24567420 memo=22579584 rss=669MB
  [19320s] nodes=24588068 memo=22599435 rss=669MB
  [19335s] nodes=24608928 memo=22619418 rss=669MB
  [19350s] nodes=24630979 memo=22640581 rss=669MB
  [19365s] nodes=24651976 memo=22660730 rss=669MB
  [19380s] nodes=24672530 memo=22680486 rss=669MB
  [19395s] nodes=24692886 memo=22700066 rss=669MB
  [19410s] nodes=24712804 memo=22719250 rss=669MB
  [19425s] nodes=24732327 memo=22738146 rss=669MB
  [19440s] nodes=24751710 memo=22756787 rss=669MB
  [19455s] nodes=24772816 memo=22776195 rss=669MB
  [19470s] nodes=24792953 memo=22794801 rss=669MB
  [19485s] nodes=24813045 memo=22813374 rss=669MB
  [19500s] nodes=24833290 memo=22831954 rss=669MB
  [19515s] nodes=24853363 memo=22850433 rss=669MB
  [19530s] nodes=24873011 memo=22868344 rss=669MB
  [19545s] nodes=24893381 memo=22886406 rss=669MB
  [19560s] nodes=24913616 memo=22904191 rss=669MB
  [19575s] nodes=24934154 memo=22922577 rss=669MB
  [19590s] nodes=24953930 memo=22940164 rss=669MB
  [19605s] nodes=24973503 memo=22957667 rss=669MB
  [19620s] nodes=24993016 memo=22975608 rss=669MB
  [19635s] nodes=25013179 memo=22994167 rss=669MB
  [19650s] nodes=25033068 memo=23012439 rss=669MB
  [19665s] nodes=25051274 memo=23029288 rss=669MB
  [19680s] nodes=25069974 memo=23046626 rss=669MB
  [19695s] nodes=25088701 memo=23063635 rss=669MB
  [19710s] nodes=25106851 memo=23079924 rss=669MB
  [19725s] nodes=25126817 memo=23097522 rss=669MB
  [19740s] nodes=25146540 memo=23114868 rss=669MB
  [19755s] nodes=25164914 memo=23131040 rss=669MB
  [19770s] nodes=25184726 memo=23148207 rss=669MB
  [19785s] nodes=25204373 memo=23164910 rss=669MB
  [19800s] nodes=25224396 memo=23182657 rss=669MB
  [19815s] nodes=25244571 memo=23200385 rss=669MB
  [19830s] nodes=25265293 memo=23218599 rss=669MB
  [19845s] nodes=25285897 memo=23236688 rss=669MB
  [19860s] nodes=25304167 memo=23253011 rss=669MB
  [19875s] nodes=25324012 memo=23270415 rss=669MB
  [19890s] nodes=25343099 memo=23287268 rss=675MB
  [19905s] nodes=25362774 memo=23304715 rss=693MB
  [19920s] nodes=25381701 memo=23321486 rss=711MB
  [19935s] nodes=25400102 memo=23337799 rss=721MB
  [19950s] nodes=25418976 memo=23354537 rss=747MB
  [19965s] nodes=25438319 memo=23371456 rss=756MB
  [19980s] nodes=25458085 memo=23388722 rss=792MB
  [19995s] nodes=25477163 memo=23405563 rss=838MB
  [20010s] nodes=25497483 memo=23423391 rss=903MB
  [20025s] nodes=25517363 memo=23440881 rss=961MB
  [20040s] nodes=25537037 memo=23458222 rss=1015MB
  [20055s] nodes=25557304 memo=23476035 rss=1055MB
  [20070s] nodes=25577705 memo=23493861 rss=1058MB
  [20085s] nodes=25597486 memo=23511118 rss=1077MB
  [20100s] nodes=25617932 memo=23529061 rss=1137MB
  [20115s] nodes=25638003 memo=23546810 rss=1201MB
  [20130s] nodes=25658062 memo=23564429 rss=1249MB
  [20145s] nodes=25678639 memo=23582625 rss=1293MB
  [20160s] nodes=25699777 memo=23601073 rss=1343MB
  [20175s] nodes=25719712 memo=23618578 rss=1373MB
  [20190s] nodes=25740210 memo=23636498 rss=1379MB
  [20205s] nodes=25760539 memo=23654416 rss=1380MB
  [20220s] nodes=25781259 memo=23672695 rss=1380MB
  [20235s] nodes=25802250 memo=23691076 rss=1380MB
  [20250s] nodes=25822647 memo=23709039 rss=1380MB
  [20265s] nodes=25842625 memo=23726656 rss=1380MB
  [20280s] nodes=25862699 memo=23744008 rss=1380MB
  [20295s] nodes=25882141 memo=23761325 rss=1380MB
  [20310s] nodes=25902632 memo=23779439 rss=1380MB
  [20325s] nodes=25924388 memo=23798409 rss=1380MB
  [20340s] nodes=25944337 memo=23816029 rss=1380MB
  [20355s] nodes=25965061 memo=23834192 rss=1380MB
  [20370s] nodes=25985616 memo=23852149 rss=1380MB
  [20385s] nodes=26006107 memo=23870255 rss=1380MB
  [20400s] nodes=26025975 memo=23887895 rss=1380MB
  [20415s] nodes=26046255 memo=23905367 rss=1274MB
  [20430s] nodes=26066389 memo=23922070 rss=1274MB
  [20445s] nodes=26086224 memo=23938647 rss=1274MB
  [20460s] nodes=26106394 memo=23955525 rss=1274MB
  [20475s] nodes=26126651 memo=23972350 rss=1274MB
  [20490s] nodes=26146688 memo=23989164 rss=1274MB
  [20505s] nodes=26166281 memo=24005604 rss=1274MB
  [20520s] nodes=26185754 memo=24022054 rss=1274MB
  [20535s] nodes=26206328 memo=24039402 rss=1267MB
  [20550s] nodes=26226411 memo=24056479 rss=1267MB
  [20565s] nodes=26245846 memo=24073020 rss=1267MB
  [20580s] nodes=26264948 memo=24089347 rss=1267MB
  [20595s] nodes=26284119 memo=24106280 rss=1267MB
  [20610s] nodes=26304071 memo=24123989 rss=1267MB
  [20625s] nodes=26324691 memo=24142059 rss=1267MB
  [20640s] nodes=26345511 memo=24159659 rss=1267MB
  [20655s] nodes=26365721 memo=24177475 rss=1267MB
  [20670s] nodes=26385598 memo=24194954 rss=1267MB
  [20685s] nodes=26406062 memo=24212888 rss=1267MB
  [20700s] nodes=26426419 memo=24230762 rss=1267MB
  [20715s] nodes=26446800 memo=24248731 rss=1267MB
  [20730s] nodes=26468317 memo=24267875 rss=1267MB
  [20745s] nodes=26488498 memo=24285698 rss=1267MB
  [20760s] nodes=26509096 memo=24303876 rss=1267MB
  [20775s] nodes=26528961 memo=24321430 rss=1267MB
  [20790s] nodes=26550197 memo=24340061 rss=1267MB
  [20805s] nodes=26571286 memo=24358453 rss=1267MB
  [20820s] nodes=26592391 memo=24376737 rss=1267MB
  [20835s] nodes=26613168 memo=24395020 rss=1267MB
  [20850s] nodes=26633431 memo=24412728 rss=1267MB
  [20865s] nodes=26653339 memo=24430176 rss=1267MB
  [20880s] nodes=26673215 memo=24447562 rss=1267MB
  [20895s] nodes=26692361 memo=24464417 rss=1267MB
  [20910s] nodes=26711576 memo=24481470 rss=1267MB
  [20925s] nodes=26731291 memo=24498858 rss=1267MB
  [20940s] nodes=26751030 memo=24516215 rss=1267MB
  [20955s] nodes=26769934 memo=24532839 rss=1267MB
  [20970s] nodes=26790439 memo=24550846 rss=1267MB
  [20985s] nodes=26810383 memo=24568426 rss=1267MB
  [21000s] nodes=26829158 memo=24585030 rss=1267MB
  [21015s] nodes=26849213 memo=24602993 rss=1267MB
  [21030s] nodes=26869909 memo=24622035 rss=1267MB
  [21045s] nodes=26890197 memo=24640775 rss=1267MB
  [21060s] nodes=26910442 memo=24659409 rss=1267MB
  [21075s] nodes=26930907 memo=24678235 rss=1267MB
  [21090s] nodes=26950370 memo=24696207 rss=1267MB
  [21105s] nodes=26970189 memo=24714521 rss=1267MB
  [21120s] nodes=26989908 memo=24732663 rss=1267MB
  [21135s] nodes=27010097 memo=24751245 rss=1267MB
  [21150s] nodes=27029729 memo=24769323 rss=1267MB
  [21165s] nodes=27049980 memo=24787970 rss=1267MB
  [21180s] nodes=27069460 memo=24805870 rss=1267MB
  [21195s] nodes=27089421 memo=24824139 rss=1267MB
  [21210s] nodes=27109209 memo=24842391 rss=1267MB
  [21225s] nodes=27129204 memo=24860813 rss=1267MB
  [21240s] nodes=27149260 memo=24879150 rss=1267MB
  [21255s] nodes=27169857 memo=24897980 rss=1267MB
  [21270s] nodes=27189901 memo=24916433 rss=1267MB
  [21285s] nodes=27209701 memo=24934751 rss=1267MB
  [21300s] nodes=27229981 memo=24953487 rss=1267MB
  [21315s] nodes=27249711 memo=24971664 rss=1267MB
  [21330s] nodes=27269688 memo=24990227 rss=1267MB
  [21345s] nodes=27289384 memo=25008457 rss=1267MB
  [21360s] nodes=27309698 memo=25027261 rss=1267MB
  [21375s] nodes=27329925 memo=25045841 rss=1267MB
  [21390s] nodes=27349901 memo=25064344 rss=1267MB
  [21405s] nodes=27369129 memo=25082368 rss=1267MB
  [21420s] nodes=27388395 memo=25100142 rss=1267MB
  [21435s] nodes=27408755 memo=25118993 rss=1267MB
  [21450s] nodes=27428849 memo=25137470 rss=1267MB
  [21465s] nodes=27448228 memo=25155303 rss=1267MB
  [21480s] nodes=27467728 memo=25173290 rss=1267MB
  [21495s] nodes=27487906 memo=25191880 rss=1267MB
  [21510s] nodes=27508075 memo=25210544 rss=1267MB
  [21525s] nodes=27528127 memo=25229033 rss=1267MB
  [21540s] nodes=27547493 memo=25246963 rss=1267MB
  [21555s] nodes=27566948 memo=25264888 rss=1267MB
  [21570s] nodes=27586749 memo=25283235 rss=1267MB
  [21585s] nodes=27605482 memo=25300680 rss=1267MB
  [21600s] nodes=27625203 memo=25318812 rss=1267MB
  [21615s] nodes=27644863 memo=25336987 rss=1267MB
  [21630s] nodes=27664052 memo=25354766 rss=1267MB
  [21645s] nodes=27683496 memo=25372671 rss=1267MB
  [21660s] nodes=27702513 memo=25390194 rss=1267MB
  [21675s] nodes=27721693 memo=25407906 rss=1267MB
  [21690s] nodes=27740606 memo=25425421 rss=1267MB
  [21705s] nodes=27760494 memo=25443748 rss=1267MB
  [21720s] nodes=27779525 memo=25461301 rss=1267MB
  [21735s] nodes=27798699 memo=25478922 rss=1267MB
  [21750s] nodes=27817625 memo=25496382 rss=1267MB
  [21765s] nodes=27836694 memo=25513936 rss=1267MB
  [21780s] nodes=27855981 memo=25531712 rss=1267MB
  [21795s] nodes=27875102 memo=25549304 rss=1267MB
  [21810s] nodes=27893318 memo=25566101 rss=1267MB
  [21825s] nodes=27911857 memo=25583164 rss=1267MB
  [21840s] nodes=27930196 memo=25600192 rss=1267MB
  [21855s] nodes=27948899 memo=25617544 rss=1267MB
  [21870s] nodes=27967808 memo=25635008 rss=1267MB
  [21885s] nodes=27987027 memo=25652712 rss=1267MB
  [21900s] nodes=28006108 memo=25670392 rss=1267MB
  [21915s] nodes=28025503 memo=25688296 rss=1267MB
  [21930s] nodes=28044630 memo=25705982 rss=1267MB
  [21945s] nodes=28064009 memo=25723906 rss=1267MB
  [21960s] nodes=28083030 memo=25741261 rss=1267MB
  [21975s] nodes=28101283 memo=25758082 rss=1267MB
  [21990s] nodes=28120518 memo=25775796 rss=1267MB
  [22005s] nodes=28139681 memo=25793531 rss=1267MB
  [22020s] nodes=28159567 memo=25811869 rss=1267MB
  [22035s] nodes=28178979 memo=25829746 rss=1267MB
  [22050s] nodes=28198741 memo=25847949 rss=1267MB
  [22065s] nodes=28218830 memo=25866375 rss=1267MB
  [22080s] nodes=28238139 memo=25884109 rss=1267MB
  [22095s] nodes=28257626 memo=25902015 rss=1267MB
  [22110s] nodes=28276808 memo=25919620 rss=1267MB
  [22125s] nodes=28295477 memo=25936911 rss=1267MB
  [22140s] nodes=28315205 memo=25955089 rss=1267MB
  [22155s] nodes=28334536 memo=25972938 rss=1267MB
  [22170s] nodes=28353167 memo=25990198 rss=1267MB
  [22185s] nodes=28372023 memo=26007561 rss=1267MB
  [22200s] nodes=28391712 memo=26025662 rss=1267MB
  [22215s] nodes=28410060 memo=26042637 rss=1267MB
  [22230s] nodes=28428890 memo=26059998 rss=1267MB
  [22245s] nodes=28447183 memo=26076868 rss=1267MB
  [22260s] nodes=28465439 memo=26093750 rss=1267MB
  [22275s] nodes=28483936 memo=26110748 rss=1267MB
  [22290s] nodes=28502112 memo=26127390 rss=1267MB
  [22305s] nodes=28520797 memo=26144590 rss=1267MB
  [22320s] nodes=28539888 memo=26162085 rss=1267MB
  [22335s] nodes=28558206 memo=26178963 rss=1267MB
  [22350s] nodes=28577720 memo=26196907 rss=1267MB
  [22365s] nodes=28596553 memo=26214263 rss=1267MB
  [22380s] nodes=28614818 memo=26231068 rss=1267MB
  [22395s] nodes=28633388 memo=26248315 rss=1267MB
  [22410s] nodes=28651827 memo=26265411 rss=1267MB
  [22425s] nodes=28669348 memo=26281576 rss=1267MB
  [22440s] nodes=28688088 memo=26299005 rss=1267MB
  [22455s] nodes=28706576 memo=26316137 rss=1267MB
  [22470s] nodes=28724601 memo=26332879 rss=1267MB
  [22485s] nodes=28743536 memo=26350305 rss=1267MB
  [22500s] nodes=28762596 memo=26367928 rss=1267MB
  [22515s] nodes=28781692 memo=26385520 rss=1267MB
  [22530s] nodes=28800427 memo=26402734 rss=1267MB
  [22545s] nodes=28819165 memo=26419955 rss=1267MB
  [22560s] nodes=28837959 memo=26437170 rss=1267MB
  [22575s] nodes=28856087 memo=26453425 rss=1267MB
  [22590s] nodes=28874548 memo=26470422 rss=1267MB
  [22605s] nodes=28892056 memo=26486773 rss=1267MB
  [22620s] nodes=28911541 memo=26504821 rss=1267MB
  [22635s] nodes=28930174 memo=26522107 rss=1267MB
  [22650s] nodes=28949460 memo=26539828 rss=1267MB
  [22665s] nodes=28968278 memo=26557189 rss=1267MB
  [22680s] nodes=28987114 memo=26574671 rss=1267MB
  [22695s] nodes=29005682 memo=26591951 rss=1267MB
  [22710s] nodes=29023579 memo=26608562 rss=1267MB
  [22725s] nodes=29041856 memo=26625567 rss=1267MB
  [22740s] nodes=29061030 memo=26643313 rss=1267MB
  [22755s] nodes=29080141 memo=26660991 rss=1267MB
  [22770s] nodes=29099219 memo=26678603 rss=1267MB
  [22785s] nodes=29117477 memo=26695513 rss=1267MB
  [22800s] nodes=29137097 memo=26713486 rss=1267MB
  [22815s] nodes=29155946 memo=26730857 rss=1267MB
  [22830s] nodes=29174249 memo=26747801 rss=1267MB
  [22845s] nodes=29193189 memo=26765171 rss=1267MB
  [22860s] nodes=29211850 memo=26782258 rss=1267MB
  [22875s] nodes=29230244 memo=26799381 rss=1267MB
  [22890s] nodes=29248885 memo=26816610 rss=1267MB
  [22905s] nodes=29268041 memo=26834245 rss=1267MB
  [22920s] nodes=29286886 memo=26851710 rss=1267MB
  [22935s] nodes=29306156 memo=26869465 rss=1267MB
  [22950s] nodes=29325499 memo=26887392 rss=1267MB
  [22965s] nodes=29345353 memo=26905732 rss=1267MB
  [22980s] nodes=29365267 memo=26924180 rss=1267MB
  [22995s] nodes=29384247 memo=26941823 rss=1267MB
  [23010s] nodes=29403246 memo=26959536 rss=1267MB
  [23025s] nodes=29422431 memo=26977292 rss=1267MB
  [23040s] nodes=29441862 memo=26995193 rss=1267MB
  [23055s] nodes=29460992 memo=27013013 rss=1267MB
  [23070s] nodes=29479244 memo=27029981 rss=1267MB
  [23085s] nodes=29498986 memo=27048198 rss=1267MB
  [23100s] nodes=29517757 memo=27065492 rss=1267MB
  [23115s] nodes=29537215 memo=27083495 rss=1267MB
  [23130s] nodes=29556224 memo=27101064 rss=1267MB
  [23145s] nodes=29576152 memo=27119503 rss=1267MB
  [23160s] nodes=29595270 memo=27137364 rss=1267MB
  [23175s] nodes=29614833 memo=27155569 rss=1267MB
  [23190s] nodes=29634309 memo=27173593 rss=1267MB
  [23205s] nodes=29653165 memo=27191127 rss=1267MB
  [23220s] nodes=29671991 memo=27208643 rss=1267MB
  [23235s] nodes=29691105 memo=27226396 rss=1267MB
  [23250s] nodes=29709801 memo=27243720 rss=1267MB
  [23265s] nodes=29729024 memo=27261521 rss=1267MB
  [23280s] nodes=29748237 memo=27279351 rss=1267MB
  [23295s] nodes=29768285 memo=27297840 rss=1267MB
  [23310s] nodes=29787469 memo=27315570 rss=1267MB
  [23325s] nodes=29807467 memo=27334043 rss=1267MB
  [23340s] nodes=29826480 memo=27351623 rss=1267MB
  [23355s] nodes=29845591 memo=27369328 rss=1267MB
  [23370s] nodes=29865024 memo=27387243 rss=1267MB
  [23385s] nodes=29884082 memo=27404956 rss=1267MB
